time;;datasource_id
993;74.91;201803
994;73.47;201803
995;73.47;201803
996;73.47;201803
997;74.1;201803
998;74.1;201803
999;74.91;201803
1000;74.91;201803
1001;74.18;201803
1002;74.18;201803
1003;74.1;201803
1004;74.1;201803
1005;74.61;201803
1006;74.61;201803
1007;74.61;201803
1008;74.61;201803
1009;73.15;201803
1010;73.77;201803
1011;73.77;201803
1012;73.77;201803
1013;72.13;201803
1014;72.13;201803
1015;71.24;201803
1016;71.24;201803
1017;70.82;201803
1018;70.82;201803
1019;70.82;201803
1020;73.14;201803
1021;73.14;201803
1022;73.25;201803
1023;73.25;201803
1024;73.88;201803
1025;73.88;201803
1026;74.18;201803
1027;74.18;201803
1028;74.81;201803
1029;74.81;201803
1030;74.3;201803
1031;74.3;201803
1032;37.73;201803
1033;37.73;201803
1034;22.82;201803
1035;22.82;201803
1036;22.72;201803
1037;22.72;201803
1038;23.03;201803
1039;23.03;201803
1040;22.6;201803
1041;22.6;201803
1042;22.72;201803
1043;22.72;201803
1044;22.61;201803
1045;22.61;201803
1046;23.23;201803
1047;23.23;201803
1048;23.56;201803
1049;23.56;201803
1050;22.72;201803
1051;22.72;201803
1052;22.6;201803
1053;22.6;201803
1054;22.42;201803
1055;22.42;201803
1056;22.82;201803
1057;22.82;201803
1058;22.3;201803
1059;22.3;201803
1060;21.9;201803
1061;21.9;201803
1062;22.12;201803
1063;22.12;201803
1064;22.01;201803
1065;22.01;201803
1066;21.59;201803
1067;21.59;201803
1068;21.59;201803
1069;22.42;201803
1070;22.42;201803
1071;21.38;201803
1072;21.38;201803
1073;21.17;201803
1074;21.17;201803
1075;22.01;201803
1076;22.01;201803
1077;21.38;201803
1078;21.38;201803
1079;21.98;201803
1080;21.98;201803
1081;21.68;201803
1082;21.68;201803
1083;22.09;201803
1084;22.09;201803
1085;22.11;201803
1086;22.11;201803
1087;21.38;201803
1088;21.38;201803
1089;21.79;201803
1090;21.79;201803
1091;22.21;201803
1092;22.21;201803
1093;22.11;201803
1094;22.11;201803
1095;21.38;201803
1096;21.38;201803
1097;21.38;201803
1098;21.38;201803
1099;22.21;201803
1100;22.21;201803
1101;21.27;201803
1102;21.27;201803
1103;21.81;201803
1104;21.81;201803
1105;22.3;201803
1106;22.3;201803
1107;22.3;201803
1108;22.09;201803
1109;22.09;201803
1110;21.59;201803
1111;21.59;201803
1112;21.68;201803
1113;21.68;201803
1114;22.42;201803
1115;22.42;201803
1116;22.11;201803
1117;22.11;201803
1118;21.17;201803
1119;21.17;201803
1120;22.2;201803
1121;22.2;201803
1122;21.48;201803
1123;21.48;201803
1124;21.27;201803
1125;21.27;201803
1126;21.27;201803
1127;21.27;201803
1128;21.27;201803
1129;21.27;201803
1130;21.49;201803
1131;21.49;201803
1132;21.68;201803
1133;21.68;201803
1134;21.09;201803
1135;21.09;201803
1136;21.81;201803
1137;21.81;201803
1138;20.87;201803
1139;20.87;201803
1140;21.48;201803
1141;21.48;201803
1142;21.27;201803
1143;21.27;201803
1144;21.27;201803
1145;21.48;201803
1146;21.48;201803
1147;20.34;201803
1148;20.34;201803
1149;21.08;201803
1150;21.08;201803
1151;20.76;201803
1152;20.76;201803
1153;21.6;201803
1154;21.6;201803
1155;21.48;201803
1156;21.48;201803
1157;21.38;201803
1158;21.38;201803
1159;21.17;201803
1160;21.17;201803
1161;20.34;201803
1162;20.34;201803
1163;20.34;201803
1164;20.34;201803
1165;20.77;201803
1166;20.77;201803
1167;21.08;201803
1168;21.08;201803
1169;21.6;201803
1170;21.6;201803
1171;20.76;201803
1172;20.76;201803
1173;21.38;201803
1174;21.38;201803
1175;21.09;201803
1176;21.09;201803
1177;21.17;201803
1178;21.17;201803
1179;20.96;201803
1180;20.96;201803
1181;20.66;201803
1182;20.66;201803
1183;20.92;201803
1184;20.92;201803
1185;21.18;201803
1186;21.18;201803
1187;21.09;201803
1188;21.09;201803
1189;20.77;201803
1190;20.77;201803
1191;21.48;201803
1192;21.48;201803
1193;21.09;201803
1194;21.09;201803
1195;20.65;201803
1196;20.65;201803
1197;21.48;201803
1198;21.48;201803
1199;20.66;201803
1200;20.66;201803
1201;21.08;201803
1202;21.08;201803
1203;21.08;201803
1204;21.08;201803
1205;21.59;201803
1206;21.59;201803
1207;21.39;201803
1208;21.39;201803
1209;21.08;201803
1210;21.08;201803
1211;21.09;201803
1212;21.09;201803
1213;21.17;201803
1214;21.17;201803
1215;21.17;201803
1216;20.77;201803
1217;20.77;201803
1218;21.17;201803
1219;21.17;201803
1220;20.26;201803
1221;20.26;201803
1222;20.76;201803
1223;20.76;201803
1224;21.09;201803
1225;21.09;201803
1226;21.09;201803
1227;21.09;201803
1228;21.09;201803
1229;21.09;201803
1230;20.87;201803
1231;20.87;201803
1232;21.59;201803
1233;21.59;201803
1234;20.96;201803
1235;20.96;201803
1236;20.56;201803
1237;20.56;201803
1238;21.08;201803
1239;21.08;201803
1240;21.08;201803
1241;21.08;201803
1242;20.87;201803
1243;20.87;201803
1244;21.17;201803
1245;21.17;201803
1246;21.09;201803
1247;21.09;201803
1248;20.88;201803
1249;20.88;201803
1250;21.48;201803
1251;21.48;201803
1252;20.87;201803
1253;20.87;201803
1254;20.87;201803
1255;21.68;201803
1256;21.68;201803
1257;20.96;201803
1258;20.96;201803
1259;20.56;201803
1260;20.56;201803
1261;20.34;201803
1262;21.9;201803
1263;21.9;201803
1264;21.68;201803
1265;21.68;201803
1266;20.35;201803
1267;20.35;201803
1268;20.66;201803
1269;20.66;201803
1270;20.66;201803
1271;20.77;201803
1272;20.77;201803
1273;20.46;201803
1274;20.46;201803
1275;21.49;201803
1276;21.49;201803
1277;21.38;201803
1278;21.38;201803
1279;20.46;201803
1280;20.46;201803
1281;21.17;201803
1282;21.17;201803
1283;20.96;201803
1284;20.96;201803
1285;21.48;201803
1286;21.48;201803
1287;20.46;201803
1288;20.46;201803
1289;20.66;201803
1290;20.66;201803
1291;21.02;201803
1292;21.02;201803
1293;21.08;201803
1294;21.08;201803
1295;21.09;201803
1296;21.09;201803
1297;20.49;201803
1298;20.49;201803
1299;20.35;201803
1300;20.35;201803
1301;20.05;201803
1302;20.05;201803
1303;21.09;201803
1304;21.09;201803
1305;20.96;201803
1306;20.96;201803
1307;20.46;201803
1308;20.46;201803
1309;20.26;201803
1310;20.26;201803
1311;20.66;201803
1312;20.66;201803
1313;20.66;201803
1314;20.66;201803
1315;20.04;201803
1316;20.04;201803
1317;20.62;201803
1318;20.62;201803
1319;21.38;201803
1320;21.38;201803
1321;19.74;201803
1322;19.74;201803
1323;20.87;201803
1324;20.87;201803
1325;20.66;201803
1326;20.66;201803
1327;20.66;201803
1328;21.27;201803
1329;21.27;201803
1330;21.48;201803
1331;21.48;201803
1332;19.93;201803
1333;19.93;201803
1334;20.77;201803
1335;20.77;201803
1336;20.34;201803
1337;20.34;201803
1338;20.13;201803
1339;20.13;201803
1340;20.76;201803
1341;20.76;201803
1342;19.84;201803
1343;19.84;201803
1344;20.34;201803
1345;20.34;201803
1346;20.77;201803
1347;20.77;201803
1348;21.17;201803
1349;21.17;201803
1350;20.04;201803
1351;20.04;201803
