value;time;datasource_id
382,1324556;2669;3
382,187687;2670;3
382,2429186;2671;3
382,3046107;2672;3
382,3663032;2673;3
382,427996;2674;3
382,4896892;2675;3
382,5513828;2676;3
382,5924945;2677;3
382,6336065;2678;3
382,6747187;2679;3
382,7158313;2680;3
382,7569441;2681;3
382,8132309;2682;3
382,8695182;2683;3
382,9258058;2684;3
382,9820939;2685;3
383,0383824;2686;3
383,0667275;2687;3
383,0950729;2688;3
383,1234184;2689;3
383,1517642;2690;3
383,1801102;2691;3
383,2410575;2692;3
383,3020053;2693;3
383,3629537;2694;3
383,4239025;2695;3
383,4848519;2696;3
383,5303275;2697;3
383,5758035;2698;3
383,62128;2699;3
383,6667569;2700;3
383,7122342;2701;3
383,7428386;2702;3
383,7734433;2703;3
383,8040483;2704;3
383,8346536;2705;3
383,8652592;2706;3
383,9310202;2707;3
383,9967818;2708;3
384,0625442;2709;3
384,1283072;2710;3
384,1940709;2711;3
384,2341451;2712;3
384,2742197;2713;3
384,3142948;2714;3
384,3543703;2715;3
384,3944462;2716;3
384,4213019;2717;3
384,4481579;2718;3
384,4750143;2719;3
384,5018709;2720;3
384,5287279;2721;3
384,5737637;2722;3
384,6188;2723;3
384,6638369;2724;3
384,7088743;2725;3
384,7539123;2726;3
384,7846786;2727;3
384,8154452;2728;3
384,8462122;2729;3
384,8769796;2730;3
384,9077474;2731;3
384,9607505;2732;3
385,0137542;2733;3
385,0667588;2734;3
385,119764;2735;3
385,17277;2736;3
385,20234;2737;3
385,2319104;2738;3
385,2614813;2739;3
385,2910526;2740;3
385,3206243;2741;3
385,3613139;2742;3
385,4020041;2743;3
385,4426949;2744;3
385,4833863;2745;3
385,5240784;2746;3
385,5731843;2747;3
385,6222909;2748;3
385,6713984;2749;3
385,7205066;2750;3
385,7696157;2751;3
385,8077583;2752;3
385,8459016;2753;3
385,8840456;2754;3
385,9221902;2755;3
385,9603354;2756;3
386,0297303;2757;3
386,0991265;2758;3
386,1685238;2759;3
386,2379225;2760;3
386,3073224;2761;3
386,3363103;2762;3
386,3652987;2763;3
386,3942877;2764;3
386,4232772;2765;3
386,4522674;2766;3
386,5043943;2767;3
386,5565223;2768;3
386,6086513;2769;3
386,6607814;2770;3
386,7129126;2771;3
386,7821716;2772;3
386,8514322;2773;3
386,9206942;2774;3
386,9899577;2775;3
387,0592228;2776;3
387,1011466;2777;3
387,1430713;2778;3
387,184997;2779;3
387,2269236;2780;3
387,2688513;2781;3
387,335118;2782;3
387,4013864;2783;3
387,4676563;2784;3
387,5339279;2785;3
387,6002012;2786;3
387,6286168;2787;3
387,6570331;2788;3
387,6854502;2789;3
387,713868;2790;3
387,7422865;2791;3
387,7813725;2792;3
387,8204595;2793;3
387,8595476;2794;3
387,8986367;2795;3
387,9377269;2796;3
387,9838792;2797;3
388,0300328;2798;3
388,0761877;2799;3
388,1223439;2800;3
388,1685013;2801;3
388,2112048;2802;3
388,2539094;2803;3
388,2966153;2804;3
388,3393225;2805;3
388,3820309;2806;3
388,4242899;2807;3
388,4665502;2808;3
388,5088118;2809;3
388,5510747;2810;3
388,5933389;2811;3
388,6521303;2812;3
388,7109236;2813;3
388,7697188;2814;3
388,828516;2815;3
388,887315;2816;3
388,9387545;2817;3
388,9901957;2818;3
389,0416387;2819;3
389,0930835;2820;3
389,1445301;2821;3
389,2009362;2822;3
389,2573443;2823;3
389,3137545;2824;3
389,3701668;2825;3
389,4265811;2826;3
389,4837487;2827;3
389,5409185;2828;3
389,5980904;2829;3
389,6552646;2830;3
389,7124409;2831;3
389,7765304;2832;3
389,8406225;2833;3
389,9047171;2834;3
389,9688144;2835;3
390,0329143;2836;3
390,0961156;2837;3
390,1593195;2838;3
390,2225261;2839;3
390,2857355;2840;3
390,3489478;2841;3
390,394435;2842;3
390,4399243;2843;3
390,4854157;2844;3
390,5309092;2845;3
390,5764048;2846;3
390,6155927;2847;3
390,6547823;2848;3
390,6939739;2849;3
390,7331673;2850;3
390,7723627;2851;3
390,8479169;2852;3
390,9234749;2853;3
390,9990366;2854;3
391,0746022;2855;3
391,1501716;2856;3
391,174665;2857;3
391,1991596;2858;3
391,2236555;2859;3
391,2481528;2860;3
391,2726513;2861;3
391,3199869;2862;3
391,3673251;2863;3
391,4146659;2864;3
391,4620092;2865;3
391,5093552;2866;3
391,57338;2867;3
391,6374084;2868;3
391,7014405;2869;3
391,7654763;2870;3
391,8295159;2871;3
391,8705733;2872;3
391,9116331;2873;3
391,9526953;2874;3
391,9937601;2875;3
392,0348274;2876;3
392,1053434;2877;3
392,1758638;2878;3
392,2463887;2879;3
392,3169181;2880;3
392,387452;2881;3
392,4357558;2882;3
392,4840628;2883;3
392,532373;2884;3
392,5806865;2885;3
392,6290033;2886;3
392,7087227;2887;3
392,7884476;2888;3
392,8681782;2889;3
392,9479145;2890;3
393,0276566;2891;3
393,1015454;2892;3
393,1754398;2893;3
393,2493398;2894;3
393,3232455;2895;3
393,3971569;2896;3
393,4228486;2897;3
393,4485424;2898;3
393,4742382;2899;3
393,499936;2900;3
393,5256359;2901;3
393,5726714;2902;3
393,6197106;2903;3
393,6667538;2904;3
393,7138008;2905;3
393,7608518;2906;3
393,8367519;2907;3
393,9126586;2908;3
393,9885718;2909;3
394,0644917;2910;3
394,1404184;2911;3
394,1839011;2912;3
394,2273877;2913;3
394,2708783;2914;3
394,3143729;2915;3
394,3578715;2916;3
394,4225575;2917;3
394,4872495;2918;3
394,5519478;2919;3
394,6166524;2920;3
394,6813633;2921;3
394,7288035;2922;3
394,7762485;2923;3
394,8236982;2924;3
394,8711528;2925;3
394,9186123;2926;3
394,97464;2927;3
395,0306737;2928;3
395,0867132;2929;3
395,1427587;2930;3
395,1988102;2931;3
395,2574218;2932;3
395,3160398;2933;3
395,3746643;2934;3
395,4332953;2935;3
395,491933;2936;3
395,5307463;2937;3
395,569564;2938;3
395,6083862;2939;3
395,6472129;2940;3
395,6860442;2941;3
395,7576313;2942;3
395,829227;2943;3
395,9008313;2944;3
395,9724444;2945;3
396,0440664;2946;3
396,1005235;2947;3
396,1569878;2948;3
396,2134593;2949;3
396,269938;2950;3
396,3264241;2951;3
396,3770584;2952;3
396,4276995;2953;3
396,4783473;2954;3
396,5290019;2955;3
396,5796634;2956;3
396,6238716;2957;3
396,668086;2958;3
396,7123065;2959;3
396,7565332;2960;3
396,8007662;2961;3
396,8526674;2962;3
396,904576;2963;3
396,9564922;2964;3
397,0084159;2965;3
397,0603472;2966;3
397,1092815;2967;3
397,1582232;2968;3
397,2071722;2969;3
397,2561286;2970;3
397,3050925;2971;3
397,3507588;2972;3
397,3964322;2973;3
397,4421128;2974;3
397,4878005;2975;3
397,5334955;2976;3
397,5931697;2977;3
397,6528535;2978;3
397,7125472;2979;3
397,7722506;2980;3
397,8319641;2981;3
397,873509;2982;3
397,915061;2983;3
397,9566201;2984;3
397,9981863;2985;3
398,0397596;2986;3
398,1052276;2987;3
398,1707071;2988;3
398,2361983;2989;3
398,3017012;2990;3
398,367216;2991;3
398,4159165;2992;3
398,464626;2993;3
398,5133445;2994;3
398,5620722;2995;3
398,6108091;2996;3
398,6550482;2997;3
398,6992958;2998;3
398,7435519;2999;3
398,7878166;3000;3
398,83209;3001;3
398,872466;3002;3
398,91285;3003;3
398,953242;3004;3
398,9936422;3005;3
399,0340505;3006;3
399,0955;3007;3
399,1569621;3008;3
399,218437;3009;3
399,2799249;3010;3
399,3414258;3011;3
399,3955784;3012;3
399,4497426;3013;3
399,5039187;3014;3
399,5581066;3015;3
399,6123066;3016;3
399,6669693;3017;3
399,7216444;3018;3
399,7763319;3019;3
399,831032;3020;3
399,8857446;3021;3
399,9473809;3022;3
400,0090317;3023;3
400,0706972;3024;3
400,1323775;3025;3
400,1940728;3026;3
400,2649476;3027;3
400,3358399;3028;3
400,40675;3029;3
400,4776781;3030;3
400,5486244;3031;3
400,5954012;3032;3
400,6421901;3033;3
400,6889912;3034;3
400,7358047;3035;3
400,7826306;3036;3
400,8438917;3037;3
400,9051693;3038;3
400,9664637;3039;3
401,027775;3040;3
401,0891034;3041;3
401,1349748;3042;3
401,1808591;3043;3
401,2267564;3044;3
401,2726669;3045;3
401,3185906;3046;3
401,3953259;3047;3
401,4720839;3048;3
401,5488648;3049;3
401,6256689;3050;3
401,7024965;3051;3
401,7608689;3052;3
401,8192596;3053;3
401,8776685;3054;3
401,936096;3055;3
401,9945421;3056;3
402,0659274;3057;3
402,1373359;3058;3
402,2087681;3059;3
402,2802241;3060;3
402,3517043;3061;3
402,4179506;3062;3
402,4842197;3063;3
402,5505119;3064;3
402,6168273;3065;3
402,6831663;3066;3
402,7301487;3067;3
402,7771479;3068;3
402,824164;3069;3
402,8711973;3070;3
402,9182477;3071;3
402,983494;3072;3
403,0487647;3073;3
403,1140601;3074;3
403,1793804;3075;3
403,2447258;3076;3
403,292369;3077;3
403,3400306;3078;3
403,387711;3079;3
403,4354101;3080;3
403,4831282;3081;3
403,5180954;3082;3
403,5530765;3083;3
403,5880715;3084;3
403,6230807;3085;3
403,6581039;3086;3
403,7267942;3087;3
403,7955131;3088;3
403,864261;3089;3
403,9330382;3090;3
404,001845;3091;3
404,0458929;3092;3
404,0899599;3093;3
404,134046;3094;3
404,1781514;3095;3
404,2222763;3096;3
404,2671719;3097;3
404,3120876;3098;3
404,3570235;3099;3
404,4019797;3100;3
404,4469563;3101;3
404,5021696;3102;3
404,5574085;3103;3
404,6126733;3104;3
404,6679642;3105;3
404,7232814;3106;3
404,7637518;3107;3
404,8042415;3108;3
404,8447506;3109;3
404,8852793;3110;3
404,9258276;3111;3
404,9917855;3112;3
405,0577764;3113;3
405,1238006;3114;3
405,1898585;3115;3
405,2559504;3116;3
405,3064521;3117;3
405,35698;3118;3
405,4075343;3119;3
405,4581152;3120;3
405,5087229;3121;3
405,537273;3122;3
405,5658379;3123;3
405,5944177;3124;3
405,6230125;3125;3
405,6516224;3126;3
405,7223132;3127;3
405,7930433;3128;3
405,863813;3129;3
405,9346228;3130;3
406,0054731;3131;3
406,0598384;3132;3
406,1142351;3133;3
406,1686634;3134;3
406,2231236;3135;3
406,277616;3136;3
406,3195209;3137;3
406,3614506;3138;3
406,4034053;3139;3
406,445385;3140;3
406,4873899;3141;3
406,5485001;3142;3
406,6096482;3143;3
406,6708345;3144;3
406,7320593;3145;3
406,7933229;3146;3
406,8278839;3147;3
406,8624665;3148;3
406,8970708;3149;3
406,9316968;3150;3
406,9663448;3151;3
407,0415784;3152;3
407,1168621;3153;3
407,1921965;3154;3
407,2675822;3155;3
407,3430197;3156;3
407,4069414;3157;3
407,4709077;3158;3
407,5349189;3159;3
407,5989755;3160;3
407,6630779;3161;3
407,6979306;3162;3
407,7328077;3163;3
407,7677093;3164;3
407,8026354;3165;3
407,8375863;3166;3
407,9176327;3167;3
407,9977393;3168;3
408,0779066;3169;3
408,1581356;3170;3
408,2384268;3171;3
408,3075134;3172;3
408,3766543;3173;3
408,4458503;3174;3
408,5151017;3175;3
408,5844092;3176;3
408,6455104;3177;3
408,7066616;3178;3
408,7678633;3179;3
408,829116;3180;3
408,89042;3181;3
408,9405081;3182;3
408,9906384;3183;3
409,0408111;3184;3
409,0910265;3185;3
409,141285;3186;3
409,1974459;3187;3
409,253656;3188;3
409,3099156;3189;3
409,3662251;3190;3
409,4225849;3191;3
409,4872584;3192;3
409,5519911;3193;3
409,6167834;3194;3
409,681636;3195;3
409,7465493;3196;3
409,8050639;3197;3
409,8636339;3198;3
409,9222597;3199;3
409,9809418;3200;3
410,0396807;3201;3
410,0882609;3202;3
410,136888;3203;3
410,1855624;3204;3
410,2342844;3205;3
410,2830544;3206;3
410,3664268;3207;3
410,4498854;3208;3
410,5334313;3209;3
410,6170655;3210;3
410,7007889;3211;3
410,7692788;3212;3
410,8378424;3213;3
410,9064805;3214;3
410,9751938;3215;3
411,043983;3216;3
411,0834028;3217;3
411,1228645;3218;3
411,1623685;3219;3
411,2019149;3220;3
411,2415041;3221;3
411,3126856;3222;3
411,3839491;3223;3
411,4552956;3224;3
411,5267258;3225;3
411,5982405;3226;3
411,6719438;3227;3
411,7457362;3228;3
411,8196184;3229;3
411,8935914;3230;3
411,9676562;3231;3
412,0240859;3232;3
412,0805851;3233;3
412,1371544;3234;3
412,1937945;3235;3
412,2505057;3236;3
412,3107441;3237;3
412,3710598;3238;3
412,4314533;3239;3
412,4919252;3240;3
412,5524763;3241;3
412,6064969;3242;3
412,6605883;3243;3
412,714751;3244;3
412,7689857;3245;3
412,8232927;3246;3
412,8815788;3247;3
412,9399444;3248;3
412,9983899;3249;3
413,0569161;3250;3
413,1155237;3251;3
413,1624948;3252;3
413,2095303;3253;3
413,2566305;3254;3
413,3037958;3255;3
413,3510266;3256;3
413,4083892;3257;3
413,4658344;3258;3
413,5233628;3259;3
413,5809752;3260;3
413,638672;3261;3
413,7044166;3262;3
413,7702603;3263;3
413,8362041;3264;3
413,9022489;3265;3
413,9683955;3266;3
414,0353961;3267;3
414,1025017;3268;3
414,1697132;3269;3
414,2370317;3270;3
414,3044581;3271;3
414,3590731;3272;3
414,4137746;3273;3
414,4685633;3274;3
414,5234396;3275;3
414,5784044;3276;3
414,654942;3277;3
414,7316095;3278;3
414,8084083;3279;3
414,8853397;3280;3
414,9624051;3281;3
415,0206763;3282;3
415,0790471;3283;3
415,1375184;3284;3
415,1960909;3285;3
415,2547654;3286;3
415,3288667;3287;3
415,4031028;3288;3
415,477475;3289;3
415,5519846;3290;3
415,626633;3291;3
415,6943605;3292;3
415,7622146;3293;3
415,8301964;3294;3
415,898307;3295;3
415,9665478;3296;3
416,0362718;3297;3
416,1061312;3298;3
416,1761273;3299;3
416,2462614;3300;3
416,3165346;3301;3
416,3928074;3302;3
416,4692356;3303;3
416,5458207;3304;3
416,6225642;3305;3
416,6994677;3306;3
416,749791;3307;3
416,8002133;3308;3
416,8507352;3309;3
416,9013574;3310;3
416,9520806;3311;3
417,0180791;3312;3
417,0842175;3313;3
417,1504969;3314;3
417,2169185;3315;3
417,2834836;3316;3
417,3291604;3317;3
417,3749293;3318;3
417,4207908;3319;3
417,4667454;3320;3
417,5127937;3321;3
417,5768143;3322;3
417,6409767;3323;3
417,7052821;3324;3
417,7697316;3325;3
417,8343264;3326;3
417,8834433;3327;3
417,9326656;3328;3
417,9819938;3329;3
418,0314286;3330;3
418,0809708;3331;3
418,1506023;3332;3
418,2203984;3333;3
418,2903603;3334;3
418,3604898;3335;3
418,4307883;3336;3
418,4961492;3337;3
418,5616675;3338;3
418,6273443;3339;3
418,693181;3340;3
418,759179;3341;3
418,8400627;3342;3
418,9211548;3343;3
419,0024574;3344;3
419,0839727;3345;3
419,165703;3346;3
419,2222607;3347;3
419,278958;3348;3
419,3357959;3349;3
419,3927755;3350;3
419,4498978;3351;3
419,5197835;3352;3
419,5898549;3353;3
419,6601135;3354;3
419,7305611;3355;3
419,8011993;3356;3
419,8628654;3357;3
419,9246949;3358;3
419,9866889;3359;3
420,0488489;3360;3
420,111176;3361;3
420,174573;3362;3
420,2381431;3363;3
420,3018874;3364;3
420,3658076;3365;3
420,4299049;3366;3
420,4931292;3367;3
420,5565298;3368;3
420,6201082;3369;3
420,6838656;3370;3
420,7478037;3371;3
420,7994542;3372;3
420,8512423;3373;3
420,9031688;3374;3
420,9552347;3375;3
421,0074407;3376;3
421,0533278;3377;3
421,0993326;3378;3
421,1454557;3379;3
421,1916979;3380;3
421,2380599;3381;3
421,3024203;3382;3
421,3669707;3383;3
421,4317126;3384;3
421,4966475;3385;3
421,561777;3386;3
421,6271028;3387;3
421,6926264;3388;3
421,7583493;3389;3
421,8242733;3390;3
421,8904001;3391;3
421,9507217;3392;3
422,0112248;3393;3
422,0719106;3394;3
422,1327806;3395;3
422,193836;3396;3
422,2580831;3397;3
422,3225313;3398;3
422,387182;3399;3
422,452037;3400;3
422,5170978;3401;3
422,5781596;3402;3
422,6394123;3403;3
422,7008574;3404;3
422,7624963;3405;3
422,8243304;3406;3
422,8857604;3407;3
422,947386;3408;3
423,0092086;3409;3
423,0712297;3410;3
423,133451;3411;3
423,194071;3412;3
423,2548858;3413;3
423,3158969;3414;3
423,3771058;3415;3
423,438514;3416;3
423,4882542;3417;3
423,5381408;3418;3
423,5881746;3419;3
423,6383564;3420;3
423,6886872;3421;3
423,7565952;3422;3
423,8247378;3423;3
423,8931169;3424;3
423,9617344;3425;3
424,0305925;3426;3
424,1154678;3427;3
424,2006659;3428;3
424,2861902;3429;3
424,3720442;3430;3
424,4582313;3431;3
424,5127547;3432;3
424,5674529;3433;3
424,6223271;3434;3
424,6773784;3435;3
424,7326079;3436;3
424,8134067;3437;3
424,89452;3438;3
424,9759509;3439;3
425,0577025;3440;3
425,139778;3441;3
425,2076078;3442;3
425,2756881;3443;3
425,344021;3444;3
425,4126086;3445;3
425,481453;3446;3
425,568284;3447;3
425,6554758;3448;3
425,7430323;3449;3
425,8309573;3450;3
425,9192546;3451;3
426,0014681;3452;3
426,084024;3453;3
426,1669257;3454;3
426,2501765;3455;3
426,33378;3456;3
426,39881;3457;3
426,4640849;3458;3
426,5296065;3459;3
426,5953766;3460;3
426,6613974;3461;3
426,7509571;3462;3
426,8409161;3463;3
426,9312787;3464;3
427,0220492;3465;3
427,113232;3466;3
427,1923619;3467;3
427,2718324;3468;3
427,3516465;3469;3
427,4318075;3470;3
427,5123186;3471;3
427,5877747;3472;3
427,6635514;3473;3
427,7396517;3474;3
427,8160783;3475;3
427,8928341;3476;3
427,9729268;3477;3
428,0533753;3478;3
428,134183;3479;3
428,2153531;3480;3
428,2968891;3481;3
428,3705315;3482;3
428,4444882;3483;3
428,5187618;3484;3
428,593355;3485;3
428,6682705;3486;3
428,7346473;3487;3
428,8012874;3488;3
428,8681928;3489;3
428,9353657;3490;3
429,0028078;3491;3
429,0792351;3492;3
429,1560006;3493;3
429,2331074;3494;3
429,3105585;3495;3
429,3883568;3496;3
429,4770219;3497;3
429,566121;3498;3
429,6556585;3499;3
429,7456388;3500;3
429,8360665;3501;3
429,9174814;3502;3
429,9992781;3503;3
430,0814599;3504;3
430,1640305;3505;3
430,2469935;3506;3
430,3438737;3507;3
430,4412641;3508;3
430,5391701;3509;3
430,6375975;3510;3
430,7365522;3511;3
430,828979;3512;3
430,9218851;3513;3
431,0152755;3514;3
431,1091553;3515;3
431,2035296;3516;3
431,2940469;3517;3
431,385031;3518;3
431,4764867;3519;3
431,5684188;3520;3
431,6608322;3521;3
431,7447176;3522;3
431,8290127;3523;3
431,9137213;3524;3
431,9988472;3525;3
432,0843942;3526;3
432,196357;3527;3
432,3089903;3528;3
432,4223026;3529;3
432,5363025;3530;3
432,6509986;3531;3
432,7670008;3532;3
432,8837229;3533;3
433,0011744;3534;3
433,1193647;3535;3
433,2383035;3536;3
433,3453807;3537;3
433,4530982;3538;3
433,5614636;3539;3
433,6704844;3540;3
433,7801684;3541;3
433,8872184;3542;3
433,9949127;3543;3
434,1032589;3544;3
434,2122645;3545;3
434,3219373;3546;3
434,4349893;3547;3
434,5487537;3548;3
434,6632393;3549;3
434,7784549;3550;3
434,8944095;3551;3
435,0054032;3552;3
435,1170898;3553;3
435,2294773;3554;3
435,3425741;3555;3
435,4563886;3556;3
435,5749857;3557;3
435,6943655;3558;3
435,8145379;3559;3
435,9355127;3560;3
436,0573004;3561;3
436,1853196;3562;3
436,3142385;3563;3
436,4440695;3564;3
436,5748248;3565;3
436,7065173;3566;3
436,8403616;3567;3
436,9751845;3568;3
437,1109997;3569;3
437,2478213;3570;3
437,3856636;3571;3
437,5341563;3572;3
437,6838276;3573;3
437,8346958;3574;3
437,9867799;3575;3
438,140099;3576;3
438,2885133;3577;3
438,4381161;3578;3
438,5889255;3579;3
438,7409603;3580;3
438,8942397;3581;3
439,0342101;3582;3
439,1752499;3583;3
439,3173741;3584;3
439,460598;3585;3
439,6049373;3586;3
439,738389;3587;3
439,8728039;3588;3
440,0081946;3589;3
440,1445735;3590;3
440,2819537;3591;3
440,4250055;3592;3
440,5691591;3593;3
440,7144297;3594;3
440,8608328;3595;3
441,0083844;3596;3
441,1733259;3597;3
441,3397175;3598;3
441,5075828;3599;3
441,6769458;3600;3
441,8478314;3601;3
442,0276263;3602;3
442,2091234;3603;3
442,3923529;3604;3
442,5773455;3605;3
442,7641332;3606;3
442,9381754;3607;3
443,1138097;3608;3
443,2910623;3609;3
443,4699602;3610;3
443,6505309;3611;3
443,8358072;3612;3
444,0228715;3613;3
444,211755;3614;3
444,4024896;3615;3
444,595108;3616;3
444,7755217;3617;3
444,9575989;3618;3
445,1413665;3619;3
445,3268521;3620;3
445,5140837;3621;3
445,7220198;3622;3
445,932165;3623;3
446,1445615;3624;3
446,3592528;3625;3
446,5762834;3626;3
446,8036615;3627;3
447,0336525;3628;3
447,2663107;3629;3
447,5016922;3630;3
447,7398547;3631;3
447,957721;3632;3
448,1779281;3633;3
448,4005195;3634;3
448,6255399;3635;3
448,8530351;3636;3
449,0853056;3637;3
449,3202036;3638;3
449,5577805;3639;3
449,7980888;3640;3
450,0411827;3641;3
450,3030424;3642;3
450,5682324;3643;3
450,8368267;3644;3
451,108902;3645;3
451,3845371;3646;3
451,6325642;3647;3
451,8834073;3648;3
452,1371192;3649;3
452,393754;3650;3
452,653367;3651;3
452,9400524;3652;3
453,2305695;3653;3
453,5250053;3654;3
453,8234492;3655;3
454,1259936;3656;3
454,4288271;3657;3
454,7358248;3658;3
455,047082;3659;3
455,3626969;3660;3
455,6827703;3661;3
456,0021482;3662;3
456,3260092;3663;3
456,6544555;3664;3
456,9875922;3665;3
457,3255273;3666;3
457,6782874;3667;3
458,0364493;3668;3
458,4001471;3669;3
458,769519;3670;3
459,1447072;3671;3
459,5372761;3672;3
459,9364315;3673;3
460,3423518;3674;3
460,7552213;3675;3
461,1752302;3676;3
461,5916076;3677;3
462,015026;3678;3
462,4456686;3679;3
462,8837237;3680;3
463,3293847;3681;3
463,7784934;3682;3
464,2353948;3683;3
464,7002866;3684;3
465,1733711;3685;3
465,6548552;3686;3
466,1605746;3687;3
466,6759677;3688;3
467,2013008;3689;3
467,7368468;3690;3
468,2828845;3691;3
468,8206182;3692;3
469,3682716;3693;3
469,9260732;3694;3
470,4942525;3695;3
471,0730391;3696;3
471,6713757;3697;3
472,2813518;3698;3
472,9032248;3699;3
473,5372494;3700;3
474,183676;3701;3
474,84335;3702;3
475,5159511;3703;3
476,2017084;3704;3
476,9008387;3705;3
477,6135438;3706;3
478,3329463;3707;3
479,0656964;3708;3
479,8118992;3709;3
480,5716304;3710;3
481,3449329;3711;3
482,1370702;3712;3
482,9432185;3713;3
483,7633202;3714;3
484,5972668;3715;3
485,4448932;3716;3
486,3035694;3717;3
487,1751707;3718;3
488,0593224;3719;3
488,9555745;3720;3
489,8633985;3721;3
490,7694131;3722;3
491,6843384;3723;3
492,6073481;3724;3
493,5375372;3725;3
494,4739238;3726;3
495,4241666;3727;3
496,3794008;3728;3
497,3384577;3729;3
498,3001082;3730;3
499,2630721;3731;3
500,2291835;3732;3
501,1942989;3733;3
502,1570512;3734;3
503,1160674;3735;3
504,0699828;3736;3
505,0324782;3737;3
505,9889381;3738;3
506,9380673;3739;3
507,8786183;3740;3
508,8094039;3741;3
509,715035;3742;3
510,6071687;3743;3
511,4849225;3744;3
512,3475168;3745;3
513,1942773;3746;3
514,0060057;3747;3
514,79895;3748;3
515,5728647;3749;3
516,3276054;3750;3
517,0631219;3751;3
517,7983792;3752;3
518,5163135;3753;3
519,2169809;3754;3
519,9004986;3755;3
520,5670387;3756;3
521,2237315;3757;3
521,8645027;3758;3
522,4896056;3759;3
523,0993245;3760;3
523,6939691;3761;3
524,2612501;3762;3
524,8131956;3763;3
525,3502377;3764;3
525,8728142;3765;3
526,3813651;3766;3
526,8769307;3767;3
527,3593861;3768;3
527,8291595;3769;3
528,2866729;3770;3
528,7323404;3771;3
529,1770837;3772;3
529,6113957;3773;3
530,0356157;3774;3
530,450075;3775;3
530,8550962;3776;3
531,2452842;3777;3
531,6263535;3778;3
531,9986209;3779;3
532,3623923;3780;3
532,7179628;3781;3
533,0584059;3782;3
533,3908686;3783;3
533,7156387;3784;3
534,0329922;3785;3
534,3431941;3786;3
534,6585174;3787;3
534,9676943;3788;3
535,2709256;3789;3
535,568405;3790;3
535,8603185;3791;3
536,1270144;3792;3
536,3877347;3793;3
536,642693;3794;3
536,8920934;3795;3
537,1361311;3796;3
537,396777;3797;3
537,6531812;3798;3
537,9054706;3799;3
538,1537674;3800;3
538,3981891;3801;3
538,6453092;3802;3
538,8889842;3803;3
539,1293085;3804;3
539,3663736;3805;3
539,6002677;3806;3
539,8279211;3807;3
540,0524771;3808;3
540,2740197;3809;3
540,4926304;3810;3
540,7083877;3811;3
540,9168605;3812;3
541,1225036;3813;3
541,3253938;3814;3
541,5256053;3815;3
541,7232094;3816;3
541,9094113;3817;3
542,0929117;3818;3
542,2737857;3819;3
542,4521058;3820;3
542,6279418;3821;3
542,8052669;3822;3
542,9803343;3823;3
543,1532023;3824;3
543,323927;3825;3
543,4925629;3826;3
543,6599137;3827;3
543,825296;3828;3
543,9887582;3829;3
544,1503471;3830;3
544,3101079;3831;3
544,4688357;3832;3
544,6258377;3833;3
544,7811542;3834;3
544,9348245;3835;3
545,0868864;3836;3
545,2262592;3837;3
545,3638729;3838;3
545,4997709;3839;3
545,6339951;3840;3
545,7665862;3841;3
545,899236;3842;3
546,0303611;3843;3
546,1599969;3844;3
546,288178;3845;3
546,4149376;3846;3
546,5403079;3847;3
546,6643204;3848;3
546,7870052;3849;3
546,9083918;3850;3
547,0285088;3851;3
547,1649612;3852;3
547,3004945;3853;3
547,4351249;3854;3
547,5688684;3855;3
547,7017404;3856;3
547,8235399;3857;3
547,9443323;3858;3
548,0641371;3859;3
548,1829732;3860;3
548,3008592;3861;3
548,4167615;3862;3
548,531733;3863;3
548,6457913;3864;3
548,7589535;3865;3
548,8712364;3866;3
548,9779989;3867;3
549,0838454;3868;3
549,1887934;3869;3
549,2928601;3870;3
549,3960621;3871;3
549,5029228;3872;3
549,6090145;3873;3
549,7143508;3874;3
549,8189449;3875;3
549,9228097;3876;3
550,0273097;3877;3
550,1311236;3878;3
550,2342627;3879;3
550,3367383;3880;3
550,4385613;3881;3
550,5355358;3882;3
550,631824;3883;3
550,7274374;3884;3
550,8223876;3885;3
550,9166857;3886;3
551,0205586;3887;3
551,1239294;3888;3
551,226805;3889;3
551,3291926;3890;3
551,431099;3891;3
551,518559;3892;3
551,6053809;3893;3
551,6915755;3894;3
551,7771533;3895;3
551,8621246;3896;3
551,9538611;3897;3
552,045097;3898;3
552,1358399;3899;3
552,2260969;3900;3
552,3158752;3901;3
552,4098391;3902;3
552,5033907;3903;3
552,5965356;3904;3
552,6892792;3905;3
552,7816268;3906;3
552,8822971;3907;3
552,9826778;3908;3
553,0827719;3909;3
553,1825824;3910;3
553,2821123;3911;3
553,3834678;3912;3
553,4845713;3913;3
553,5854251;3914;3
553,6860317;3915;3
553,7863935;3916;3
553,870137;3917;3
553,9534663;3918;3
554,0363871;3919;3
554,1189052;3920;3
554,2010259;3921;3
554,2821537;3922;3
554,3628889;3923;3
554,4432366;3924;3
554,5232022;3925;3
554,6027909;3926;3
554,6690873;3927;3
554,7348878;3928;3
554,8002003;3929;3
554,8650324;3930;3
554,9293917;3931;3
555,0065064;3932;3
555,08329;3933;3
555,1597465;3934;3
555,2358802;3935;3
555,3116951;3936;3
555,3877961;3937;3
555,4635918;3938;3
555,5390859;3939;3
555,6142821;3940;3
555,689184;3941;3
555,7576354;3942;3
555,8257433;3943;3
555,8935123;3944;3
555,9609469;3945;3
556,0280513;3946;3
556,0951305;3947;3
556,1618908;3948;3
556,2283364;3949;3
556,2944712;3950;3
556,3602992;3951;3
