time,,datasource_id
347,304.4441619,3
348,304.4949236,3
349,304.5456852,3
350,304.6662438,3
351,304.8439089,3
352,305.0215741,3
353,305.1992393,3
354,305.2791886,3
355,305.2791886,3
356,305.3629448,3
357,305.5152286,3
358,305.6675125,3
359,305.8477152,3
360,305.9670046,3
361,306.0177662,3
362,306.0685278,3
363,306.0913706,3
364,306.0913706,3
365,306.175127,3
366,306.3274113,3
367,306.4796957,3
368,306.6319801,3
369,306.770305,3
370,306.8972085,3
371,307.0241121,3
372,307.2208126,3
373,307.4048227,3
374,307.5317263,3
375,307.7563454,3
376,307.9911167,3
377,308.1687814,3
378,308.3743649,3
379,308.5050756,3
380,308.5558373,3
381,308.6903553,3
382,308.8654824,3
383,309.0177668,3
384,309.1700511,3
385,309.2385791,3
386,309.2385791,3
387,309.2385791,3
388,309.2664977,3
389,309.3172588,3
390,309.3680199,3
391,309.4327405,3
392,309.4809638,3
393,309.5063446,3
394,309.5038068,3
395,309.4644671,3
396,309.413706,3
397,309.446701,3
398,309.5761423,3
399,309.7284262,3
400,309.9225884,3
401,310.0672585,3
402,310.143401,3
403,310.3312184,3
404,310.568528,3
405,310.7715735,3
406,311.0025379,3
407,311.14467,3
408,311.1954316,3
409,311.2461932,3
410,311.310914,3
411,311.3870559,3
412,311.4631979,3
413,311.5812181,3
414,311.6916244,3
415,311.7677669,3
416,311.8578685,3
417,311.9175129,3
418,311.9428932,3
419,312.0659893,3
420,312.2550756,3
421,312.4327408,3
422,312.6383249,3
423,312.7690358,3
424,312.8197975,3
425,312.9263966,3
426,313.0507621,3
427,313.1522848,3
428,313.2538076,3
429,313.2855333,3
430,313.2601525,3
431,313.2347717,3
432,313.2093909,3
433,313.1979695,3
434,313.1979695,3
435,313.1700506,3
436,313.119289,3
437,313.0685274,3
438,313.0177658,3
439,312.994923,3
440,312.994923,3
441,313.0368014,3
442,313.1129438,3
443,313.1890863,3
444,313.2791881,3
445,313.3388331,3
446,313.3642139,3
447,313.3895947,3
448,313.470813,3
449,313.5977165,3
450,313.7246201,3
451,313.9213206,3
452,314.1053308,3
453,314.2322343,3
454,314.4149751,3
455,314.573604,3
456,314.6751262,3
457,314.8045674,3
458,314.901014,3
459,314.9517756,3
460,315.058375,3
461,315.1827409,3
462,315.2842642,3
463,315.4835033,3
464,315.7068539,3
465,315.884519,3
466,316.0621842,3
467,316.1700519,3
468,316.2208125,3
469,316.2715732,3
470,316.3921308,3
471,316.5418766,3
472,316.6687802,3
473,316.7677654,3
474,316.7741113,3
475,316.7233507,3
476,316.6167522,3
477,316.4923867,3
478,316.3908635,3
479,316.3032995,3
480,316.2829943,3
481,316.3083747,3
482,316.333755,3
483,316.3451761,3
484,316.3451761,3
485,316.3870547,3
486,316.4631976,3
487,316.5393405,3
488,316.6154834,3
489,316.635788,3
490,316.6104067,3
491,316.5850254,3
492,316.5596441,3
493,316.5482225,3
494,316.5482225,3
495,316.5621823,3
496,316.5875635,3
497,316.6129448,3
498,316.6383261,3
499,316.6497477,3
500,316.6497477,3
501,316.6497477,3
502,316.6497477,3
503,316.6497477,3
504,316.6916258,3
505,316.7677677,3
506,316.8439097,3
507,316.9200517,3
508,316.9822344,3
509,317.032996,3
510,317.0837576,3
511,317.1345192,3
512,317.1573619,3
513,317.1573619,3
514,317.2411181,3
515,317.3934019,3
516,317.5456858,3
517,317.6979697,3
518,317.7664975,3
519,317.7664975,3
520,317.7664975,3
521,317.7664975,3
522,317.7664975,3
523,317.8223352,3
524,317.9238585,3
525,318.0253817,3
526,318.1269049,3
527,318.1027934,3
528,317.9758898,3
529,317.8489863,3
530,317.7500011,3
531,317.7436552,3
532,317.7944158,3
533,317.9010143,3
534,318.0253798,3
535,318.126903,3
536,318.2005073,3
537,318.1954312,3
538,318.1446695,3
539,318.1637049,3
540,318.2677657,3
541,318.3946692,3
542,318.4657355,3
543,318.4213199,3
544,318.3197976,3
545,318.2182754,3
546,318.1725904,3
547,318.1725904,3
548,318.1725904,3
549,318.1725904,3
550,318.1725904,3
551,318.1725904,3
552,318.2144684,3
553,318.2906104,3
554,318.3667523,3
555,318.4987315,3
556,318.6345177,3
557,318.7360399,3
558,318.823603,3
559,318.8439077,3
560,318.8185274,3
561,318.8210659,3
562,318.8604064,3
563,318.911168,3
564,318.9898485,3
565,319.0634529,3
566,319.1142145,3
567,319.1649761,3
568,319.243656,3
569,319.3451783,3
570,319.4467005,3
571,319.5342636,3
572,319.5545683,3
573,319.529188,3
574,319.559645,3
575,319.6497461,3
576,319.7512684,3
577,319.8248723,3
578,319.8197966,3
579,319.769036,3
580,319.7322345,3
581,319.7347725,3
582,319.7601528,3
583,319.8274112,3
584,319.9149743,3
585,319.9911162,3
586,320.0672582,3
587,320.101522,3
588,320.101522,3
589,320.101522,3
590,320.1294409,3
591,320.1802025,3
592,320.2309642,3
593,320.2817258,3
594,320.3045685,3
595,320.3045685,3
596,320.2906093,3
597,320.265229,3
598,320.2398487,3
599,320.2703056,3
600,320.3604067,3
601,320.461929,3
602,320.5774109,3
603,320.6484773,3
604,320.6738585,3
605,320.6992398,3
606,320.7246206,3
607,320.7500009,3
608,320.7753813,3
609,320.9124366,3
610,321.1269032,3
611,321.3299487,3
612,321.5469539,3
613,321.6637057,3
614,321.689087,3
615,321.7563463,3
616,321.8439099,3
617,321.9200518,3
618,322.0659907,3
619,322.2271582,3
620,322.3540617,3
621,322.4809653,3
622,322.5380719,3
623,322.5380719,3
624,322.5659908,3
625,322.6167524,3
626,322.667514,3
627,322.7182756,3
628,322.7550775,3
629,322.7804578,3
630,322.8058381,3
631,322.8312184,3
632,322.8426396,3
633,322.8426396,3
634,322.8147207,3
635,322.7639591,3
636,322.7131975,3
637,322.6903547,3
638,322.7182736,3
639,322.7690352,3
640,322.833756,3
641,322.8819791,3
642,322.9073594,3
643,322.9187806,3
644,322.9048214,3
645,322.8794411,3
646,322.8540607,3
647,322.8845177,3
648,322.9606596,3
649,323.0368015,3
650,323.0989843,3
651,323.1078678,3
652,323.0824875,3
653,323.1129445,3
654,323.2030456,3
655,323.3045679,3
656,323.4619279,3
657,323.6091361,3
658,323.7106593,3
659,323.8401015,3
660,323.9365485,3
661,323.9873102,3
662,324.1078687,3
663,324.257615,3
664,324.3845186,3
665,324.5114221,3
666,324.5964476,3
667,324.6472092,3
668,324.6979708,3
669,324.7487324,3
670,324.7715751,3
671,324.7715751,3
672,324.7715751,3
673,324.7715751,3
674,324.7715751,3
675,324.7994935,3
676,324.8502541,3
677,324.9010148,3
678,324.9936541,3
679,325.0926393,3
680,325.1687821,3
681,325.314722,3
682,325.4758898,3
683,325.6027934,3
684,325.729697,3
685,325.8286816,3
686,325.9048236,3
687,325.9809655,3
688,326.0431478,3
689,326.0520304,3
690,326.0266491,3
691,326.0152275,3
692,326.0291872,3
693,326.0545685,3
694,326.093909,3
695,326.1307108,3
696,326.1560911,3
697,326.1954312,3
698,326.2322336,3
699,326.2576149,3
700,326.3248743,3
701,326.4124378,3
702,326.4885798,3
703,326.5786809,3
704,326.6383251,3
705,326.6637054,3
706,326.6890857,3
707,326.7284257,3
708,326.7791873,3
709,326.8299489,3
710,326.9505075,3
711,327.1002538,3
712,327.2271574,3
713,327.4098987,3
714,327.5685285,3
715,327.6700517,3
716,327.7296964,3
717,327.6992389,3
718,327.623096,3
719,327.5609128,3
720,327.5520298,3
721,327.5774111,3
722,327.5748735,3
723,327.5355335,3
724,327.4847719,3
725,327.4340102,3
726,327.3972083,3
727,327.371828,3
728,327.3464477,3
729,327.3629454,3
730,327.4276662,3
731,327.5038082,3
732,327.6357874,3
733,327.7715735,3
734,327.8730958,3
735,328.0164966,3
736,328.1383245,3
737,328.2144674,3
738,328.3185287,3
739,328.4035536,3
740,328.4543143,3
741,328.5469536,3
742,328.6459387,3
743,328.7220816,3
744,328.7982245,3
745,328.8743669,3
746,328.9505089,3
747,329.0266508,3
748,329.1167519,3
749,329.1763961,3
750,329.2017764,3
751,329.2550756,3
752,329.3172584,3
753,329.36802,3
754,329.4327408,3
755,329.4809639,3
756,329.5063442,3
757,329.5177654,3
758,329.5038062,3
759,329.4784258,3
760,329.4670047,3
761,329.4809639,3
762,329.5063442,3
763,329.5596434,3
764,329.6218262,3
765,329.6725878,3
766,329.7233494,3
767,329.7461921,3
768,329.7461921,3
769,329.7461921,3
770,329.7461921,3
771,329.7461921,3
772,329.7461921,3
773,329.7322329,3
774,329.7068526,3
775,329.6814723,3
776,329.6421323,3
777,329.6053299,3
778,329.5799486,3
779,329.5964459,3
780,329.6611672,3
781,329.7373101,3
782,329.8413713,3
783,329.9263963,3
784,329.9771569,3
785,330.0279176,3
786,330.0647196,3
787,330.0901009,3
788,330.1154822,3
789,330.1687824,3
790,330.2309656,3
791,330.2817272,3
792,330.3464479,3
793,330.394671,3
794,330.4200513,3
795,330.5012694,3
796,330.6142138,3
797,330.715737,3
798,330.8451786,3
799,330.9416247,3
800,330.9923854,3
801,331.0571057,3
802,331.1053293,3
803,331.1307106,3
804,331.1560919,3
805,331.1954324,3
806,331.246194,3
807,331.2969556,3
808,331.3895953,3
809,331.4885799,3
810,331.5647219,3
811,331.6687827,3
812,331.7538082,3
813,331.8045698,3
814,331.8553314,3
815,331.8781741,3
816,331.8781741,3
817,331.9200522,3
818,331.9961941,3
819,332.0723361,3
820,332.1066,3
821,332.0647219,3
822,331.9885799,3
823,331.912438,3
824,331.8642144,3
825,331.8388331,3
826,331.8134518,3
827,331.8578675,3
828,331.9733494,3
829,332.100253,3
830,332.1992377,3
831,332.2055827,3
832,332.1548211,3
833,332.1738564,3
834,332.2779173,3
835,332.4048208,3
836,332.6015213,3
837,332.7855315,3
838,332.912435,3
839,333.0672575,3
840,333.1751257,3
841,333.2258873,3
842,333.3185269,3
843,333.4175116,3
844,333.4936536,3
845,333.5697955,3
846,333.5621813,3
847,333.4860394,3
848,333.4098974,3
849,333.3477152,3
850,333.3388326,3
851,333.3642139,3
852,333.3616763,3
853,333.3223363,3
854,333.2715747,3
855,333.2347722,3
856,333.2373098,3
857,333.2626901,3
858,333.3578674,3
859,333.4961921,3
860,333.6230956,3
861,333.7499992,3
862,333.8071058,3
863,333.8071058,3
864,333.8071058,3
865,333.8489839,3
866,333.9251258,3
867,334.0012678,3
868,334.0913694,3
869,334.1510146,3
870,334.1763959,3
871,334.1878175,3
872,334.1738578,3
873,334.1484765,3
874,334.1230952,3
875,334.1116736,3
876,334.1116736,3
877,334.1116736,3
878,334.1116736,3
879,334.1116736,3
880,334.1535522,3
881,334.2296951,3
882,334.305838,3
883,334.3819809,3
884,334.4720824,3
885,334.5736047,3
886,334.6751269,3
887,334.8185273,3
888,334.9403542,3
889,335.0164962,3
890,335.1065979,3
891,335.166243,3
892,335.1916243,3
893,335.2588837,3
894,335.3464472,3
895,335.4225891,3
896,335.4987311,3
897,335.5329949,3
898,335.5329949,3
899,335.5888327,3
900,335.6903559,3
901,335.7918791,3
902,335.8934024,3
903,335.953047,3
904,335.9784273,3
905,336.0038077,3
906,336.0152288,3
907,336.0012696,3
908,335.9758893,3
909,335.9644681,3
910,335.9784273,3
911,336.0038077,3
912,336.029188,3
913,336.0406091,3
914,336.0406091,3
915,336.068528,3
916,336.1192897,3
917,336.1700513,3
918,336.262691,3
919,336.3616756,3
920,336.4378176,3
921,336.5837564,3
922,336.7449239,3
923,336.8718274,3
924,336.998731,3
925,337.0558376,3
926,337.0558376,3
927,337.0558376,3
928,337.0977156,3
929,337.1738576,3
930,337.2499995,3
931,337.3680195,3
932,337.4784253,3
933,337.5545673,3
934,337.6027909,3
935,337.5862941,3
936,337.5355334,3
937,337.4987319,3
938,337.50127,3
939,337.5266503,3
940,337.5659898,3
941,337.6027913,3
942,337.6281716,3
943,337.6535519,3
944,337.6510139,3
945,337.6256336,3
946,337.6002533,3
947,337.6307107,3
948,337.7208128,3
949,337.822336,3
950,337.9378184,3
951,338.0088842,3
952,338.0342645,3
953,338.073604,3
954,338.1104055,3
955,338.1357858,3
956,338.147207,3
957,338.1332478,3
958,338.1078675,3
959,338.068528,3
960,338.0317265,3
961,338.0063461,3
962,337.9809658,3
963,337.9276661,3
964,337.8515232,3
965,337.7753803,3
966,337.7271563,3
967,337.7436536,3
968,337.850253,3
969,338.0025378,3
970,338.1269038,3
971,338.228427,3
972,338.3159905,3
973,338.3921325,3
974,338.4682744,3
975,338.6142133,3
976,338.7753807,3
977,338.9022843,3
978,339.043147,3
979,339.1256339,3
980,339.1510143,3
981,339.1903543,3
982,339.2271567,3
983,339.252538,3
984,339.2779193,3
985,339.2753812,3
986,339.2499999,3
987,339.2246186,3
988,339.2271562,3
989,339.2664962,3
990,339.3172578,3
991,339.3819791,3
992,339.4302031,3
993,339.4555844,3
994,339.4809657,3
995,339.4923873,3
996,339.4923873,3
997,339.4923873,3
998,339.4923873,3
999,339.4923873,3
1000,339.4923873,3
1001,339.4923873,3
1002,339.4923873,3
1003,339.4923873,3
1004,339.4923873,3
1005,339.4923873,3
1006,339.4923873,3
1007,339.5342654,3
1008,339.6104073,3
1009,339.6865493,3
1010,339.8464474,3
1011,340.0329951,3
1012,340.185279,3
1013,340.3515225,3
1014,340.4454316,3
1015,340.4708129,3
1016,340.5101533,3
1017,340.5469552,3
1018,340.5723356,3
1019,340.5977159,3
1020,340.6091371,3
1021,340.6091371,3
1022,340.567259,3
1023,340.4911171,3
1024,340.4149751,3
1025,340.3388332,3
1026,340.3185285,3
1027,340.3439088,3
1028,340.4390861,3
1029,340.5913699,3
1030,340.7296946,3
1031,340.8565982,3
1032,340.9416237,3
1033,340.9923853,3
1034,341.0431469,3
1035,341.1218274,3
1036,341.1954318,3
1037,341.2461934,3
1038,341.366752,3
1039,341.5164983,3
1040,341.6434018,3
1041,341.7703054,3
1042,341.827412,3
1043,341.827412,3
1044,341.827412,3
1045,341.827412,3
1046,341.827412,3
1047,341.827412,3
1048,341.8553309,3
1049,341.9060925,3
1050,341.9568541,3
1051,341.9936559,3
1052,341.9911174,3
1053,341.9657361,3
1054,341.9822329,3
1055,342.0469532,3
1056,342.1230952,3
1057,342.227156,3
1058,342.3121815,3
1059,342.3629431,3
1060,342.4137047,3
1061,342.4365474,3
1062,342.4365474,3
1063,342.4365474,3
1064,342.4365474,3
1065,342.4365474,3
1066,342.4365474,3
1067,342.4644663,3
1068,342.5152279,3
1069,342.5659896,3
1070,342.6167512,3
1071,342.6395939,3
1072,342.6395939,3
1073,342.6395939,3
1074,342.6395939,3
1075,342.6395939,3
1076,342.681472,3
1077,342.7576139,3
1078,342.8337558,3
1079,342.9098978,3
1080,342.9441616,3
1081,342.9441616,3
1082,342.9720805,3
1083,343.0228421,3
1084,343.0736038,3
1085,343.1662435,3
1086,343.2652281,3
1087,343.34137,3
1088,343.45939,3
1089,343.5697959,3
1090,343.6459378,3
1091,343.7220798,3
1092,343.7703034,3
1093,343.7956847,3
1094,343.821066,3
1095,343.8604064,3
1096,343.8972083,3
1097,343.9225886,3
1098,344.0177659,3
1099,344.1560906,3
1100,344.2829941,3
1101,344.4378166,3
1102,344.5456848,3
1103,344.5964464,3
1104,344.6751269,3
1105,344.7487313,3
1106,344.7994929,3
1107,344.8502545,3
1108,344.8730973,3
1109,344.8730973,3
1110,344.8730973,3
1111,344.8451784,3
1112,344.7944167,3
1113,344.7576143,3
1114,344.732233,3
1115,344.7347706,3
1116,344.7601509,3
1117,344.8134507,3
1118,344.8895936,3
1119,344.9657365,3
1120,345.0837574,3
1121,345.1941637,3
1122,345.2703056,3
1123,345.3604068,3
1124,345.4200509,3
1125,345.4454312,3
1126,345.4708116,3
1127,345.4682735,3
1128,345.4428932,3
1129,345.4175129,3
1130,345.4340107,3
1131,345.4987315,3
1132,345.5748734,3
1133,345.6370561,3
1134,345.6459397,3
1135,345.6205593,3
1136,345.664976,3
1137,345.7804584,3
1138,345.9073619,3
1139,346.0761436,3
1140,346.2093921,3
1141,346.2855341,3
1142,346.3895949,3
1143,346.4746204,3
1144,346.525382,3
1145,346.6459405,3
1146,346.7956868,3
1147,346.9225904,3
1148,347.0913714,3
1149,347.224619,3
1150,347.30076,3
1151,347.3769009,3
1152,347.4390838,3
1153,347.4898464,3
1154,347.540609,3
1155,347.5634521,3
1156,347.5355327,3
1157,347.4847701,3
1158,347.4200484,3
1159,347.3718249,3
1160,347.3464446,3
1161,347.3210643,3
1162,347.3096431,3
1163,347.3096431,3
1164,347.3515217,3
1165,347.4276646,3
1166,347.5038075,3
1167,347.6218279,3
1168,347.7322332,3
1169,347.8083742,3
1170,347.8845151,3
1171,347.9885755,3
1172,348.1154791,3
1173,348.2703021,3
1174,348.4479682,3
1175,348.5558374,3
1176,348.6066,3
1177,348.6294431,3
1178,348.6294431,3
1179,348.6294431,3
1180,348.6294431,3
1181,348.6294431,3
1182,348.6294431,3
1183,348.6573615,3
1184,348.7081222,3
1185,348.7588828,3
1186,348.7956843,3
1187,348.7931463,3
1188,348.7677659,3
1189,348.7982234,3
1190,348.8883255,3
1191,348.9898487,3
1192,349.0913719,3
1193,349.1649757,3
1194,349.2157364,3
1195,349.266497,3
1196,349.3172577,3
1197,349.3401,3
1198,349.3401,3
1199,349.3819786,3
1200,349.4581215,3
1201,349.5342644,3
1202,349.6104073,3
1203,349.6446716,3
1204,349.6446716,3
1205,349.6586308,3
1206,349.6840111,3
1207,349.7093914,3
1208,349.7766504,3
1209,349.8642144,3
1210,349.9403573,3
1211,350.0165003,3
1212,350.0507646,3
1213,350.0507646,3
1214,350.0507646,3
1215,350.0507646,3
1216,350.0507646,3
1217,350.0507646,3
1218,350.0926421,3
1219,350.1687831,3
1220,350.244924,3
1221,350.3350242,3
1222,350.3946679,3
1223,350.4200482,3
1224,350.4873071,3
1225,350.5748712,3
1226,350.6510141,3
1227,350.7690356,3
1228,350.8794428,3
1229,350.9555858,3
1230,351.0317287,3
1231,351.065993,3
1232,351.065993,3
1233,351.065993,3
1234,351.065993,3
1235,351.065993,3
1236,351.065993,3
1237,351.0799522,3
1238,351.1053325,3
1239,351.1307128,3
1240,351.1840114,3
1241,351.2461932,3
1242,351.2969539,3
1243,351.4035523,3
1244,351.5279178,3
1245,351.6294411,3
1246,351.7170051,3
1247,351.7373102,3
1248,351.7119299,3
1249,351.7005088,3
1250,351.7144679,3
1251,351.7398483,3
1252,351.7652286,3
1253,351.7766497,3
1254,351.7766497,3
1255,351.7766497,3
1256,351.7487314,3
1257,351.6979708,3
1258,351.7030468,3
1259,351.7538075,3
1260,351.8324864,3
1261,351.9340077,3
1262,352.0076117,3
1263,352.0583743,3
1264,352.1091369,3
1265,352.1738587,3
1266,352.2220822,3
1267,352.2474625,3
1268,352.3147214,3
1269,352.4022855,3
1270,352.4784284,3
1271,352.5545713,3
1272,352.5888356,3
1273,352.5888356,3
1274,352.5748754,3
1275,352.5494931,3
1276,352.5241108,3
1277,352.5266479,3
1278,352.5659885,3
1279,352.6167511,3
1280,352.6675137,3
1281,352.7182752,3
1282,352.7690359,3
1283,352.8756343,3
1284,353.0279182,3
1285,353.1522837,3
1286,353.2538069,3
1287,353.3274107,3
1288,353.3781714,3
1289,353.428932,3
1290,353.4796926,3
1291,353.5025349,3
1292,353.5025349,3
1293,353.5025349,3
1294,353.5025349,3
1295,353.5025349,3
1296,353.5025349,3
1297,353.5025349,3
1298,353.5025349,3
1299,353.5444135,3
1300,353.6205564,3
1301,353.6966994,3
1302,353.7728423,3
1303,353.8489852,3
1304,353.9251281,3
1305,354.001271,3
1306,354.1192915,3
1307,354.2296968,3
1308,354.2918786,3
1309,354.3426392,3
1310,354.3515223,3
1311,354.326142,3
1312,354.3426392,3
