time;values;datasource_id
1670;353.78;3
1671;353.78;3
1672;353.78;3
1673;353.78;3
1674;353.78;3
1675;353.78;3
1676;353.78;3
1677;353.78;3
1678;353.78;3
1679;353.78;3
1680;353.78;3
1681;353.78;3
1682;353.78;3
1683;353.78;3
1684;353.78;3
1685;354.76;3
1686;354.76;3
1687;354.76;3
1688;353.78;3
1689;353.78;3
1690;353.78;3
1691;353.78;3
1692;354.76;3
1693;354.76;3
1694;354.76;3
1695;353.78;3
1696;353.78;3
1697;353.78;3
1698;354.76;3
1699;354.76;3
1700;354.76;3
1701;354.76;3
1702;354.76;3
1703;354.76;3
1704;354.76;3
1705;354.76;3
1706;354.76;3
1707;354.76;3
1708;354.76;3
1709;354.76;3
1710;355.74;3
1711;355.74;3
1712;355.74;3
1713;355.74;3
1714;355.74;3
1715;355.74;3
1716;355.74;3
1717;356.72;3
1718;356.72;3
1719;356.72;3
1720;356.72;3
1721;356.72;3
1722;356.72;3
1723;356.72;3
1724;356.72;3
1725;356.72;3
1726;356.72;3
1727;356.72;3
1728;356.72;3
1729;356.72;3
1730;356.72;3
1731;356.72;3
1732;356.72;3
1733;356.72;3
1734;356.72;3
1735;356.72;3
1736;356.72;3
1737;356.72;3
1738;356.72;3
1739;356.72;3
1740;356.72;3
1741;357.7;3
1742;357.7;3
1743;357.7;3
1744;357.7;3
1745;357.7;3
1746;357.7;3
1747;357.7;3
1748;357.7;3
1749;357.7;3
1750;357.7;3
1751;357.7;3
1752;357.7;3
1753;357.7;3
1754;357.7;3
1755;357.7;3
1756;357.7;3
1757;357.7;3
1758;357.7;3
1759;357.7;3
1760;357.7;3
1761;357.7;3
1762;357.7;3
1763;357.7;3
1764;358.68;3
1765;358.68;3
1766;358.68;3
1767;358.68;3
1768;358.68;3
1769;358.68;3
1770;358.68;3
1771;358.68;3
1772;358.68;3
1773;358.68;3
1774;358.68;3
1775;358.68;3
1776;358.68;3
1777;358.68;3
1778;358.68;3
1779;358.68;3
1780;358.68;3
1781;358.68;3
1782;358.68;3
1783;358.68;3
1784;358.68;3
1785;359.66;3
1786;359.66;3
1787;359.66;3
1788;359.66;3
1789;359.66;3
1790;359.66;3
1791;359.66;3
1792;359.66;3
1793;359.66;3
1794;359.66;3
1795;358.68;3
1796;358.68;3
1797;358.68;3
1798;359.66;3
1799;359.66;3
1800;359.66;3
1801;359.66;3
1802;359.66;3
1803;359.66;3
1804;359.66;3
1805;359.66;3
1806;359.66;3
1807;360.64;3
1808;360.64;3
1809;360.64;3
1810;360.64;3
1811;360.64;3
1812;360.64;3
1813;360.64;3
1814;360.64;3
1815;360.64;3
1816;360.64;3
1817;360.64;3
1818;360.64;3
1819;360.64;3
1820;360.64;3
1821;360.64;3
1822;360.64;3
1823;360.64;3
1824;360.64;3
1825;360.64;3
1826;360.64;3
1827;360.64;3
1828;360.64;3
1829;360.64;3
1830;360.64;3
1831;360.64;3
1832;360.64;3
1833;360.64;3
1834;360.64;3
1835;361.62;3
1836;361.62;3
1837;361.62;3
1838;360.64;3
1839;360.64;3
1840;360.64;3
1841;361.62;3
1842;361.62;3
1843;361.62;3
1844;361.62;3
1845;361.62;3
1846;361.62;3
1847;361.62;3
1848;361.62;3
1849;361.62;3
1850;361.62;3
1851;362.6;3
1852;362.6;3
1853;362.6;3
1854;362.6;3
1855;362.6;3
1856;362.6;3
1857;362.6;3
1858;362.6;3
1859;362.6;3
1860;362.6;3
1861;362.6;3
1862;362.6;3
1863;362.6;3
1864;362.6;3
1865;362.6;3
1866;362.6;3
1867;362.6;3
1868;362.6;3
1869;362.6;3
1870;362.6;3
1871;362.6;3
1872;362.6;3
1873;362.6;3
1874;362.6;3
1875;363.58;3
1876;363.58;3
1877;363.58;3
1878;363.58;3
1879;363.58;3
1880;363.58;3
1881;363.58;3
1882;363.58;3
1883;363.58;3
1884;363.58;3
1885;363.58;3
1886;363.58;3
1887;363.58;3
1888;363.58;3
1889;363.58;3
1890;363.58;3
1891;363.58;3
1892;363.58;3
1893;363.58;3
1894;364.56;3
1895;364.56;3
1896;364.56;3
1897;364.56;3
1898;364.56;3
1899;364.56;3
1900;364.56;3
1901;364.56;3
1902;364.56;3
1903;364.56;3
1904;364.56;3
1905;364.56;3
1906;364.56;3
1907;365.54;3
1908;365.54;3
1909;365.54;3
1910;365.54;3
1911;365.54;3
1912;365.54;3
1913;365.54;3
1914;365.54;3
1915;365.54;3
1916;365.54;3
1917;365.54;3
1918;365.54;3
1919;366.52;3
1920;366.52;3
1921;366.52;3
1922;366.52;3
1923;366.52;3
1924;366.52;3
1925;366.52;3
1926;366.52;3
1927;366.52;3
1928;367.5;3
1929;367.5;3
1930;367.5;3
1931;367.5;3
1932;367.5;3
1933;367.5;3
1934;367.5;3
1935;367.5;3
1936;367.5;3
1937;367.5;3
1938;367.5;3
1939;367.5;3
1940;367.5;3
1941;368.48;3
1942;368.48;3
1943;368.48;3
1944;368.48;3
1945;368.48;3
1946;368.48;3
1947;368.48;3
1948;368.48;3
1949;368.48;3
1950;369.46;3
1951;369.46;3
1952;369.46;3
1953;369.46;3
1954;369.46;3
1955;369.46;3
1956;370.44;3
1957;370.44;3
1958;370.44;3
1959;371.42;3
1960;371.42;3
1961;371.42;3
1962;371.42;3
1963;370.44;3
1964;370.44;3
1965;370.44;3
1966;370.44;3
1967;370.44;3
1968;370.44;3
1969;371.42;3
1970;371.42;3
1971;371.42;3
1972;371.42;3
1973;371.42;3
1974;371.42;3
1975;371.42;3
1976;371.42;3
1977;371.42;3
1978;372.4;3
1979;372.4;3
1980;372.4;3
1981;372.4;3
1982;372.4;3
1983;372.4;3
1984;373.38;3
1985;373.38;3
1986;373.38;3
1987;373.38;3
1988;373.38;3
1989;373.38;3
1990;373.38;3
1991;373.38;3
1992;373.38;3
1993;373.38;3
1994;373.38;3
1995;373.38;3
1996;374.36;3
1997;374.36;3
1998;374.36;3
1999;374.36;3
2000;374.36;3
2001;374.36;3
2002;374.36;3
2003;375.34;3
2004;375.34;3
2005;375.34;3
2006;375.34;3
2007;375.34;3
2008;375.34;3
2009;376.32;3
2010;376.32;3
2011;376.32;3
2012;376.32;3
2013;376.32;3
2014;376.32;3
2015;376.32;3
2016;376.32;3
2017;376.32;3
2018;376.32;3
2019;376.32;3
2020;376.32;3
2021;376.32;3
2022;376.32;3
2023;376.32;3
2024;376.32;3
2025;376.32;3
2026;376.32;3
2027;376.32;3
2028;377.3;3
2029;377.3;3
2030;377.3;3
2031;377.3;3
2032;377.3;3
2033;377.3;3
2034;377.3;3
2035;377.3;3
2036;377.3;3
2037;377.3;3
2038;377.3;3
2039;377.3;3
2040;377.3;3
2041;378.28;3
2042;378.28;3
2043;378.28;3
2044;378.28;3
2045;378.28;3
2046;379.26;3
2047;379.26;3
2048;379.26;3
2049;379.26;3
2050;379.26;3
2051;379.26;3
2052;379.26;3
2053;379.26;3
2054;379.26;3
2055;380.24;3
2056;380.24;3
2057;380.24;3
2058;380.24;3
2059;380.24;3
2060;380.24;3
2061;380.24;3
2062;380.24;3
2063;380.24;3
2064;380.24;3
2065;381.22;3
2066;381.22;3
2067;381.22;3
2068;381.22;3
2069;381.22;3
2070;381.22;3
2071;381.22;3
2072;381.22;3
2073;381.22;3
2074;381.22;3
2075;381.22;3
2076;381.22;3
2077;382.2;3
2078;382.2;3
2079;382.2;3
2080;382.2;3
2081;382.2;3
2082;382.2;3
2083;382.2;3
2084;383.18;3
2085;383.18;3
2086;383.18;3
2087;383.18;3
2088;383.18;3
2089;383.18;3
2090;384.16;3
2091;384.16;3
2092;384.16;3
2093;384.16;3
2094;384.16;3
2095;384.16;3
2096;384.16;3
2097;384.16;3
2098;384.16;3
2099;384.16;3
2100;384.16;3
2101;384.16;3
2102;384.16;3
2103;384.16;3
2104;384.16;3
2105;385.14;3
2106;385.14;3
2107;385.14;3
2108;385.14;3
2109;385.14;3
2110;385.14;3
2111;385.14;3
2112;385.14;3
2113;385.14;3
2114;386.12;3
2115;386.12;3
2116;386.12;3
2117;386.12;3
2118;386.12;3
2119;386.12;3
2120;386.12;3
2121;386.12;3
2122;386.12;3
2123;386.12;3
2124;387.1;3
2125;387.1;3
2126;387.1;3
2127;387.1;3
2128;387.1;3
2129;387.1;3
2130;387.1;3
2131;387.1;3
2132;387.1;3
2133;387.1;3
2134;387.1;3
2135;387.1;3
2136;388.08;3
2137;388.08;3
2138;388.08;3
2139;388.08;3
2140;388.08;3
2141;388.08;3
2142;388.08;3
2143;388.08;3
2144;388.08;3
2145;388.08;3
2146;389.06;3
2147;389.06;3
2148;389.06;3
2149;389.06;3
2150;389.06;3
2151;389.06;3
2152;389.06;3
2153;389.06;3
2154;389.06;3
2155;390.04;3
2156;390.04;3
2157;390.04;3
2158;390.04;3
2159;390.04;3
2160;390.04;3
2161;390.04;3
2162;390.04;3
2163;390.04;3
2164;391.02;3
2165;391.02;3
2166;391.02;3
2167;391.02;3
2168;391.02;3
2169;391.02;3
2170;391.02;3
2171;391.02;3
2172;391.02;3
2173;391.02;3
2174;391.02;3
2175;391.02;3
2176;391.02;3
2177;391.02;3
2178;391.02;3
2179;391.02;3
2180;391.02;3
2181;391.02;3
2182;392;3
2183;392;3
2184;392;3
2185;392;3
2186;392;3
2187;392;3
2188;392;3
2189;392;3
2190;392;3
2191;392;3
2192;392.98;3
2193;392.98;3
2194;392.98;3
2195;392.98;3
2196;392.98;3
2197;392.98;3
2198;392.98;3
2199;392.98;3
2200;392.98;3
2201;392.98;3
2202;392.98;3
2203;392.98;3
2204;392.98;3
2205;392.98;3
2206;392.98;3
2207;392.98;3
2208;392.98;3
2209;392.98;3
2210;392.98;3
2211;392.98;3
2212;392.98;3
2213;392.98;3
2214;392.98;3
2215;392.98;3
2216;392.98;3
2217;392.98;3
2218;392.98;3
2219;392.98;3
2220;393.96;3
2221;393.96;3
2222;393.96;3
2223;393.96;3
2224;393.96;3
2225;393.96;3
2226;393.96;3
2227;393.96;3
2228;393.96;3
2229;393.96;3
2230;393.96;3
2231;393.96;3
2232;394.94;3
2233;394.94;3
2234;394.94;3
2235;394.94;3
2236;394.94;3
2237;394.94;3
2238;393.96;3
2239;393.96;3
2240;393.96;3
2241;394.94;3
2242;394.94;3
2243;394.94;3
2244;393.96;3
2245;393.96;3
2246;393.96;3
2247;393.96;3
2248;393.96;3
2249;393.96;3
2250;393.96;3
2251;394.94;3
2252;394.94;3
2253;394.94;3
2254;394.94;3
2255;394.94;3
2256;394.94;3
2257;394.94;3
2258;394.94;3
2259;394.94;3
2260;394.94;3
2261;394.94;3
2262;394.94;3
2263;394.94;3
2264;394.94;3
2265;394.94;3
2266;394.94;3
2267;394.94;3
2268;394.94;3
2269;394.94;3
2270;394.94;3
2271;394.94;3
2272;394.94;3
2273;395.92;3
2274;395.92;3
2275;395.92;3
2276;394.94;3
2277;394.94;3
2278;394.94;3
2279;395.92;3
2280;395.92;3
2281;394.94;3
2282;394.94;3
2283;394.94;3
2284;394.94;3
2285;394.94;3
2286;394.94;3
2287;394.94;3
2288;394.94;3
2289;394.94;3
2290;394.94;3
2291;394.94;3
2292;394.94;3
2293;394.94;3
2294;394.94;3
2295;394.94;3
2296;394.94;3
2297;395.92;3
2298;395.92;3
2299;395.92;3
2300;395.92;3
2301;395.92;3
2302;395.92;3
2303;396.9;3
2304;396.9;3
2305;396.9;3
2306;396.9;3
2307;396.9;3
2308;396.9;3
2309;395.92;3
2310;395.92;3
2311;395.92;3
2312;395.92;3
2313;396.9;3
2314;396.9;3
2315;396.9;3
2316;396.9;3
2317;396.9;3
2318;396.9;3
2319;396.9;3
2320;396.9;3
2321;396.9;3
2322;396.9;3
2323;396.9;3
2324;396.9;3
2325;396.9;3
2326;396.9;3
2327;396.9;3
2328;396.9;3
2329;396.9;3
2330;396.9;3
2331;396.9;3
2332;396.9;3
2333;396.9;3
2334;396.9;3
2335;396.9;3
2336;396.9;3
2337;396.9;3
2338;396.9;3
2339;396.9;3
2340;396.9;3
2341;396.9;3
2342;396.9;3
2343;397.88;3
2344;397.88;3
2345;397.88;3
2346;397.88;3
2347;397.88;3
2348;397.88;3
2349;397.88;3
2350;397.88;3
2351;397.88;3
2352;397.88;3
2353;397.88;3
2354;397.88;3
2355;397.88;3
2356;397.88;3
2357;397.88;3
2358;397.88;3
2359;397.88;3
2360;397.88;3
2361;397.88;3
2362;397.88;3
2363;397.88;3
2364;397.88;3
2365;398.86;3
2366;398.86;3
2367;398.86;3
2368;398.86;3
2369;398.86;3
2370;398.86;3
2371;398.86;3
2372;398.86;3
2373;398.86;3
2374;398.86;3
2375;398.86;3
2376;398.86;3
2377;398.86;3
2378;398.86;3
2379;398.86;3
2380;398.86;3
2381;398.86;3
2382;398.86;3
2383;398.86;3
2384;398.86;3
2385;398.86;3
2386;398.86;3
2387;399.84;3
2388;399.84;3
2389;399.84;3
2390;399.84;3
2391;399.84;3
2392;399.84;3
2393;399.84;3
2394;399.84;3
2395;399.84;3
2396;399.84;3
2397;399.84;3
2398;399.84;3
2399;399.84;3
2400;400.82;3
2401;400.82;3
2402;400.82;3
2403;400.82;3
2404;400.82;3
2405;400.82;3
2406;400.82;3
2407;400.82;3
2408;400.82;3
2409;400.82;3
2410;400.82;3
2411;400.82;3
2412;400.82;3
2413;400.82;3
2414;401.8;3
2415;401.8;3
2416;401.8;3
2417;401.8;3
2418;401.8;3
2419;401.8;3
2420;401.8;3
2421;401.8;3
2422;401.8;3
2423;401.8;3
2424;401.8;3
2425;401.8;3
2426;401.8;3
2427;401.8;3
2428;401.8;3
2429;401.8;3
2430;401.8;3
2431;401.8;3
2432;401.8;3
2433;402.78;3
2434;402.78;3
2435;402.78;3
2436;402.78;3
2437;402.78;3
2438;402.78;3
2439;402.78;3
2440;402.78;3
2441;402.78;3
2442;403.76;3
2443;403.76;3
2444;403.76;3
2445;403.76;3
2446;403.76;3
2447;403.76;3
2448;403.76;3
2449;403.76;3
2450;403.76;3
2451;403.76;3
2452;403.76;3
2453;403.76;3
2454;403.76;3
2455;403.76;3
2456;403.76;3
2457;403.76;3
2458;404.74;3
2459;404.74;3
2460;404.74;3
2461;404.74;3
2462;404.74;3
2463;404.74;3
2464;404.74;3
2465;404.74;3
2466;405.72;3
2467;405.72;3
2468;405.72;3
2469;405.72;3
2470;405.72;3
2471;405.72;3
2472;405.72;3
2473;405.72;3
2474;405.72;3
2475;405.72;3
2476;406.7;3
2477;406.7;3
2478;406.7;3
2479;406.7;3
2480;406.7;3
2481;406.7;3
2482;406.7;3
2483;406.7;3
2484;406.7;3
2485;406.7;3
2486;406.7;3
2487;406.7;3
2488;406.7;3
2489;406.7;3
2490;406.7;3
2491;405.72;3
2492;405.72;3
2493;405.72;3
2494;405.72;3
2495;406.7;3
2496;406.7;3
2497;406.7;3
2498;406.7;3
2499;406.7;3
2500;406.7;3
2501;407.68;3
2502;407.68;3
2503;407.68;3
2504;407.68;3
2505;407.68;3
2506;407.68;3
2507;408.66;3
2508;408.66;3
2509;408.66;3
2510;407.68;3
2511;407.68;3
2512;407.68;3
2513;407.68;3
2514;407.68;3
2515;407.68;3
2516;407.68;3
2517;407.68;3
2518;407.68;3
2519;407.68;3
2520;408.66;3
2521;409.64;3
2522;409.64;3
2523;409.64;3
2524;409.64;3
2525;409.64;3
2526;409.64;3
2527;409.64;3
2528;410.62;3
2529;410.62;3
2530;410.62;3
2531;409.64;3
2532;409.64;3
2533;409.64;3
2534;409.64;3
2535;409.64;3
2536;409.64;3
2537;409.64;3
2538;409.64;3
2539;409.64;3
2540;409.64;3
2541;409.64;3
2542;409.64;3
2543;409.64;3
2544;409.64;3
2545;409.64;3
2546;409.64;3
2547;410.62;3
2548;410.62;3
2549;410.62;3
2550;410.62;3
2551;410.62;3
2552;410.62;3
2553;409.64;3
2554;409.64;3
2555;409.64;3
2556;410.62;3
2557;410.62;3
2558;410.62;3
2559;410.62;3
2560;410.62;3
2561;410.62;3
2562;410.62;3
2563;410.62;3
2564;410.62;3
2565;410.62;3
2566;411.6;3
2567;411.6;3
2568;411.6;3
2569;411.6;3
2570;411.6;3
2571;411.6;3
2572;411.6;3
2573;411.6;3
2574;411.6;3
2575;410.62;3
2576;410.62;3
2577;410.62;3
2578;410.62;3
2579;410.62;3
2580;410.62;3
2581;410.62;3
2582;410.62;3
2583;411.6;3
2584;411.6;3
2585;411.6;3
2586;411.6;3
2587;411.6;3
2588;411.6;3
2589;411.6;3
2590;411.6;3
2591;411.6;3
2592;412.58;3
2593;412.58;3
2594;412.58;3
2595;412.58;3
2596;412.58;3
2597;412.58;3
2598;412.58;3
2599;412.58;3
2600;412.58;3
2601;412.58;3
2602;413.56;3
2603;413.56;3
2604;413.56;3
2605;412.58;3
2606;412.58;3
2607;412.58;3
2608;412.58;3
2609;412.58;3
2610;412.58;3
2611;412.58;3
2612;412.58;3
2613;412.58;3
2614;413.56;3
2615;413.56;3
2616;413.56;3
2617;413.56;3
2618;413.56;3
2619;413.56;3
2620;413.56;3
2621;413.56;3
2622;413.56;3
2623;413.56;3
2624;413.56;3
2625;413.56;3
2626;413.56;3
2627;412.58;3
2628;412.58;3
2629;412.58;3
2630;412.58;3
2631;412.58;3
2632;412.58;3
2633;412.58;3
2634;413.56;3
2635;413.56;3
2636;413.56;3
2637;413.56;3
2638;413.56;3
2639;413.56;3
2640;413.56;3
2641;414.54;3
2642;414.54;3
2643;414.54;3
2644;414.54;3
2645;414.54;3
2646;414.54;3
2647;414.54;3
2648;414.54;3
2649;414.54;3
2650;414.54;3
2651;414.54;3
2652;414.54;3
2653;414.54;3
2654;414.54;3
2655;414.54;3
2656;414.54;3
2657;414.54;3
2658;414.54;3
2659;414.54;3
2660;414.54;3
2661;414.54;3
2662;414.54;3
2663;414.54;3
2664;414.54;3
2665;414.54;3
2666;414.54;3
2667;414.54;3
2668;414.54;3
2669;414.54;3
2670;414.54;3
2671;414.54;3
2672;414.54;3
2673;415.52;3
2674;415.52;3
2675;415.52;3
2676;415.52;3
2677;415.52;3
2678;415.52;3
2679;415.52;3
2680;415.52;3
2681;415.52;3
2682;415.52;3
2683;415.52;3
2684;415.52;3
2685;416.5;3
2686;416.5;3
2687;416.5;3
2688;416.5;3
2689;416.5;3
2690;416.5;3
2691;416.5;3
2692;417.48;3
2693;417.48;3
2694;417.48;3
2695;417.48;3
2696;417.48;3
2697;417.48;3
2698;417.48;3
2699;417.48;3
2700;417.48;3
2701;417.48;3
2702;417.48;3
2703;417.48;3
2704;417.48;3
2705;417.48;3
2706;417.48;3
2707;417.48;3
2708;417.48;3
2709;418.46;3
2710;418.46;3
2711;418.46;3
2712;417.48;3
2713;417.48;3
2714;417.48;3
2715;417.48;3
2716;417.48;3
2717;417.48;3
2718;417.48;3
2719;417.48;3
2720;417.48;3
2721;417.48;3
2722;417.48;3
2723;417.48;3
2724;417.48;3
2725;418.46;3
2726;418.46;3
2727;418.46;3
2728;418.46;3
2729;418.46;3
2730;418.46;3
2731;418.46;3
2732;418.46;3
2733;418.46;3
2734;418.46;3
2735;418.46;3
2736;418.46;3
2737;418.46;3
2738;418.46;3
2739;418.46;3
2740;418.46;3
2741;418.46;3
2742;418.46;3
2743;418.46;3
2744;418.46;3
2745;418.46;3
2746;418.46;3
2747;418.46;3
2748;418.46;3
2749;418.46;3
2750;418.46;3
2751;418.46;3
2752;418.46;3
2753;418.46;3
2754;418.46;3
2755;418.46;3
2756;419.44;3
2757;419.44;3
2758;419.44;3
2759;419.44;3
2760;419.44;3
2761;419.44;3
2762;419.44;3
2763;419.44;3
2764;419.44;3
2765;419.44;3
2766;419.44;3
2767;419.44;3
2768;419.44;3
2769;419.44;3
2770;419.44;3
2771;419.44;3
2772;419.44;3
2773;419.44;3
2774;419.44;3
2775;419.44;3
2776;419.44;3
2777;419.44;3
2778;419.44;3
2779;419.44;3
2780;419.44;3
2781;419.44;3
2782;419.44;3
2783;420.42;3
2784;420.42;3
2785;420.42;3
2786;420.42;3
2787;420.42;3
2788;420.42;3
2789;420.42;3
2790;420.42;3
2791;420.42;3
2792;420.42;3
2793;420.42;3
2794;420.42;3
2795;420.42;3
2796;420.42;3
2797;420.42;3
2798;420.42;3
2799;420.42;3
2800;420.42;3
2801;420.42;3
2802;421.4;3
2803;421.4;3
2804;421.4;3
2805;421.4;3
2806;421.4;3
2807;421.4;3
2808;421.4;3
2809;421.4;3
2810;421.4;3
2811;421.4;3
2812;421.4;3
2813;421.4;3
2814;421.4;3
2815;421.4;3
2816;421.4;3
2817;421.4;3
2818;421.4;3
2819;421.4;3
2820;421.4;3
2821;421.4;3
2822;421.4;3
2823;421.4;3
2824;421.4;3
2825;421.4;3
2826;421.4;3
2827;421.4;3
2828;421.4;3
2829;421.4;3
2830;421.4;3
2831;421.4;3
2832;421.4;3
2833;421.4;3
2834;421.4;3
2835;421.4;3
2836;421.4;3
2837;421.4;3
2838;421.4;3
2839;421.4;3
2840;421.4;3
2841;422.38;3
2842;422.38;3
2843;422.38;3
2844;422.38;3
2845;422.38;3
2846;422.38;3
2847;422.38;3
2848;422.38;3
2849;422.38;3
2850;422.38;3
2851;422.38;3
2852;422.38;3
2853;422.38;3
2854;422.38;3
2855;422.38;3
2856;422.38;3
2857;421.4;3
2858;421.4;3
2859;421.4;3
2860;421.4;3
2861;421.4;3
2862;421.4;3
2863;421.4;3
2864;421.4;3
2865;421.4;3
2866;421.4;3
2867;421.4;3
2868;421.4;3
2869;421.4;3
2870;422.38;3
2871;422.38;3
2872;422.38;3
2873;422.38;3
2874;422.38;3
2875;422.38;3
2876;422.38;3
2877;422.38;3
2878;422.38;3
2879;423.36;3
2880;423.36;3
2881;423.36;3
2882;423.36;3
2883;423.36;3
2884;423.36;3
2885;423.36;3
2886;423.36;3
2887;423.36;3
2888;423.36;3
2889;423.36;3
2890;423.36;3
2891;423.36;3
2892;423.36;3
2893;424.34;3
2894;424.34;3
2895;424.34;3
2896;424.34;3
2897;424.34;3
2898;424.34;3
2899;424.34;3
2900;424.34;3
2901;424.34;3
2902;424.34;3
2903;424.34;3
2904;424.34;3
2905;424.34;3
2906;424.34;3
2907;424.34;3
2908;424.34;3
2909;424.34;3
2910;424.34;3
2911;424.34;3
2912;425.32;3
2913;425.32;3
2914;425.32;3
2915;425.32;3
2916;425.32;3
2917;425.32;3
2918;425.32;3
2919;425.32;3
2920;425.32;3
2921;425.32;3
2922;425.32;3
2923;425.32;3
2924;425.32;3
2925;425.32;3
2926;425.32;3
2927;425.32;3
2928;425.32;3
2929;425.32;3
2930;425.32;3
2931;426.3;3
2932;426.3;3
2933;426.3;3
2934;426.3;3
2935;426.3;3
2936;426.3;3
2937;426.3;3
2938;426.3;3
2939;426.3;3
2940;426.3;3
2941;426.3;3
2942;426.3;3
2943;426.3;3
2944;426.3;3
2945;426.3;3
2946;426.3;3
2947;426.3;3
2948;426.3;3
2949;426.3;3
2950;426.3;3
2951;427.28;3
2952;427.28;3
2953;427.28;3
2954;427.28;3
2955;427.28;3
2956;427.28;3
2957;427.28;3
2958;427.28;3
2959;427.28;3
2960;427.28;3
2961;427.28;3
2962;427.28;3
2963;427.28;3
2964;427.28;3
2965;427.28;3
2966;427.28;3
2967;427.28;3
2968;427.28;3
2969;427.28;3
2970;427.28;3
2971;427.28;3
2972;427.28;3
2973;427.28;3
2974;427.28;3
2975;427.28;3
2976;428.26;3
2977;428.26;3
2978;428.26;3
2979;428.26;3
2980;428.26;3
2981;428.26;3
2982;428.26;3
2983;428.26;3
2984;428.26;3
2985;428.26;3
2986;428.26;3
2987;428.26;3
2988;428.26;3
2989;429.24;3
2990;429.24;3
2991;429.24;3
2992;429.24;3
2993;429.24;3
2994;429.24;3
2995;430.22;3
2996;430.22;3
2997;430.22;3
2998;430.22;3
2999;430.22;3
3000;430.22;3
3001;430.22;3
3002;430.22;3
3003;430.22;3
3004;430.22;3
3005;430.22;3
3006;430.22;3
3007;430.22;3
3008;430.22;3
3009;430.22;3
3010;430.22;3
3011;430.22;3
3012;430.22;3
3013;430.22;3
3014;430.22;3
3015;431.2;3
3016;431.2;3
3017;431.2;3
3018;431.2;3
3019;431.2;3
3020;431.2;3
3021;431.2;3
3022;431.2;3
3023;431.2;3
3024;432.18;3
3025;432.18;3
3026;432.18;3
3027;432.18;3
3028;432.18;3
3029;432.18;3
3030;432.18;3
3031;432.18;3
3032;432.18;3
3033;432.18;3
3034;432.18;3
3035;432.18;3
3036;432.18;3
3037;433.16;3
3038;433.16;3
3039;433.16;3
3040;433.16;3
3041;433.16;3
3042;433.16;3
3043;433.16;3
3044;433.16;3
3045;433.16;3
3046;433.16;3
3047;434.14;3
3048;434.14;3
3049;434.14;3
3050;434.14;3
3051;434.14;3
3052;434.14;3
3053;434.14;3
3054;434.14;3
3055;434.14;3
3056;435.12;3
3057;435.12;3
3058;435.12;3
3059;435.12;3
3060;435.12;3
3061;436.1;3
3062;436.1;3
3063;436.1;3
3064;436.1;3
3065;436.1;3
3066;436.1;3
3067;435.12;3
3068;435.12;3
3069;435.12;3
3070;436.1;3
3071;436.1;3
3072;436.1;3
3073;436.1;3
3074;436.1;3
3075;436.1;3
3076;436.1;3
3077;436.1;3
3078;436.1;3
3079;437.08;3
3080;437.08;3
3081;437.08;3
3082;438.06;3
3083;438.06;3
3084;438.06;3
3085;438.06;3
3086;438.06;3
3087;438.06;3
3088;438.06;3
3089;439.04;3
3090;439.04;3
3091;439.04;3
3092;439.04;3
3093;439.04;3
3094;439.04;3
3095;438.06;3
3096;438.06;3
3097;438.06;3
3098;439.04;3
3099;439.04;3
3100;439.04;3
3101;439.04;3
3102;439.04;3
3103;439.04;3
3104;439.04;3
3105;439.04;3
3106;439.04;3
3107;439.04;3
3108;440.02;3
3109;440.02;3
3110;440.02;3
3111;439.04;3
3112;439.04;3
3113;439.04;3
3114;439.04;3
3115;439.04;3
3116;439.04;3
3117;439.04;3
3118;439.04;3
3119;439.04;3
3120;440.02;3
3121;439.04;3
3122;439.04;3
3123;439.04;3
3124;440.02;3
3125;440.02;3
3126;440.02;3
3127;440.02;3
3128;441;3
3129;441;3
3130;441;3
3131;441;3
3132;441;3
3133;441;3
3134;441.98;3
3135;441.98;3
3136;441.98;3
3137;441.98;3
3138;441.98;3
3139;441.98;3
3140;441.98;3
3141;441.98;3
3142;441.98;3
3143;441.98;3
3144;441.98;3
3145;441.98;3
3146;441.98;3
3147;441.98;3
3148;441.98;3
3149;441.98;3
3150;441.98;3
3151;441.98;3
3152;441.98;3
3153;441.98;3
3154;441.98;3
3155;441.98;3
3156;442.96;3
3157;442.96;3
3158;442.96;3
3159;442.96;3
3160;442.96;3
3161;442.96;3
3162;443.94;3
3163;443.94;3
3164;443.94;3
3165;443.94;3
3166;443.94;3
3167;443.94;3
3168;443.94;3
3169;443.94;3
3170;443.94;3
3171;443.94;3
3172;443.94;3
3173;443.94;3
3174;443.94;3
3175;443.94;3
3176;443.94;3
3177;443.94;3
3178;443.94;3
3179;443.94;3
3180;443.94;3
3181;444.92;3
3182;444.92;3
3183;444.92;3
3184;444.92;3
3185;445.9;3
3186;445.9;3
3187;445.9;3
3188;445.9;3
3189;445.9;3
3190;445.9;3
3191;445.9;3
3192;445.9;3
3193;445.9;3
3194;445.9;3
3195;445.9;3
3196;445.9;3
3197;445.9;3
3198;445.9;3
3199;445.9;3
3200;445.9;3
3201;445.9;3
3202;445.9;3
3203;445.9;3
3204;446.88;3
3205;446.88;3
3206;446.88;3
3207;445.9;3
3208;445.9;3
3209;445.9;3
3210;446.88;3
3211;446.88;3
3212;446.88;3
3213;446.88;3
3214;446.88;3
3215;446.88;3
3216;446.88;3
3217;446.88;3
3218;446.88;3
3219;446.88;3
3220;447.86;3
3221;447.86;3
3222;447.86;3
3223;447.86;3
3224;447.86;3
3225;447.86;3
3226;447.86;3
3227;447.86;3
